,DAY,FLAG_TSUNAMI,I_D,LATITUDE,LONGITUDE,MONTH,REGION_CODE,TYPE,YEAR,REL_EQ,ANOMALY?
24970,11.0,tsu,29202,21.59705,-158.102283,3.0,150.0,tsu,2011.0,23604,1
24971,11.0,tsu,29203,21.612467000000002,-158.095067,3.0,150.0,tsu,2011.0,23604,1
24972,11.0,tsu,29204,21.619132999999998,-158.085183,3.0,150.0,tsu,2011.0,23604,1
24973,11.0,tsu,29205,21.6223,-158.081583,3.0,150.0,tsu,2011.0,23604,1
24974,11.0,tsu,29206,21.627782999999997,-158.07395,3.0,150.0,tsu,2011.0,23604,1
24975,11.0,tsu,29208,21.57915,-158.21535,3.0,150.0,tsu,2011.0,23604,1
24976,11.0,tsu,29209,21.585133,-158.116733,3.0,150.0,tsu,2011.0,23604,1
24977,11.0,tsu,31300,-0.82488333,-89.54135,3.0,100.0,tsu,2011.0,23604,1
24978,11.0,tsu,31301,-0.82488333,-89.54135,3.0,100.0,tsu,2011.0,23604,1
24979,11.0,tsu,31302,-0.82425,-89.54093333,3.0,100.0,tsu,2011.0,23604,1
24980,11.0,tsu,31303,-0.85643333,-89.56553333,3.0,100.0,tsu,2011.0,23604,1
24981,11.0,tsu,31304,-0.9014,-89.6117,3.0,100.0,tsu,2011.0,23604,1
24982,11.0,tsu,31305,-0.9023,-89.61381667,3.0,100.0,tsu,2011.0,23604,1
24983,11.0,tsu,31401,-0.68206667,-91.24916667,3.0,100.0,tsu,2011.0,23604,1
24984,11.0,tsu,31402,-0.6819,-91.24918333,3.0,100.0,tsu,2011.0,23604,1
24985,11.0,tsu,31403,-0.6819,-91.24918333,3.0,100.0,tsu,2011.0,23604,1
24986,11.0,tsu,31404,-0.6819,-91.24918333,3.0,100.0,tsu,2011.0,23604,1
24987,11.0,tsu,31405,-0.95798333,-90.96573333,3.0,100.0,tsu,2011.0,23604,1
24988,11.0,tsu,31406,-0.9578,-90.96691667,3.0,100.0,tsu,2011.0,23604,1
24989,11.0,tsu,31407,-0.95796667,-90.96521667,3.0,100.0,tsu,2011.0,23604,1
24990,11.0,tsu,19414,42.167,142.767,3.0,30.0,tsu,2011.0,23604,1
24991,11.0,tsu,19415,42.117,142.933,3.0,30.0,tsu,2011.0,23604,1
24992,11.0,tsu,19416,42.1,142.983,3.0,30.0,tsu,2011.0,23604,1
24993,11.0,tsu,22501,40.443889,141.688333,3.0,30.0,tsu,2011.0,23604,1
24994,11.0,tsu,22502,40.415833,141.716389,3.0,30.0,tsu,2011.0,23604,1
24995,11.0,tsu,22503,40.412778,141.717778,3.0,30.0,tsu,2011.0,23604,1
24996,11.0,tsu,22504,39.483089,141.995821,3.0,30.0,tsu,2011.0,23604,1
24997,11.0,tsu,22505,38.288583,141.06258300000002,3.0,30.0,tsu,2011.0,23604,1
24998,11.0,tsu,22506,40.600592,141.464458,3.0,30.0,tsu,2011.0,23604,1
24999,11.0,tsu,22507,40.652408,141.44175800000002,3.0,30.0,tsu,2011.0,23604,1
25000,11.0,tsu,22508,40.612325,141.45916100000002,3.0,30.0,tsu,2011.0,23604,1
25001,11.0,tsu,22509,40.465647,141.65741699999998,3.0,30.0,tsu,2011.0,23604,1
25002,11.0,tsu,22510,40.718356,141.421189,3.0,30.0,tsu,2011.0,23604,1
25003,11.0,tsu,22511,40.644056,141.44523600000002,3.0,30.0,tsu,2011.0,23604,1
25004,11.0,tsu,22512,40.640306,141.446364,3.0,30.0,tsu,2011.0,23604,1
25005,11.0,tsu,23053,38.978694,141.7025,3.0,30.0,tsu,2011.0,23604,1
25006,11.0,tsu,23054,40.182111,141.80375,3.0,30.0,tsu,2011.0,23604,1
25007,11.0,tsu,23055,40.094306,141.820028,3.0,30.0,tsu,2011.0,23604,1
25008,11.0,tsu,21762,37.921471999999994,140.89836100000002,3.0,30.0,tsu,2011.0,23604,1
25009,11.0,tsu,21763,36.123052,140.592056,3.0,30.0,tsu,2011.0,23604,1
25010,11.0,tsu,21764,38.0,140.879694,3.0,30.0,tsu,2011.0,23604,1
25011,11.0,tsu,21765,38.164944,140.911528,3.0,30.0,tsu,2011.0,23604,1
25012,11.0,tsu,21766,38.046778,140.90094399999998,3.0,30.0,tsu,2011.0,23604,1
25013,11.0,tsu,21767,38.434278000000006,141.31919399999998,3.0,30.0,tsu,2011.0,23604,1
25014,11.0,tsu,21768,38.112556,140.905972,3.0,30.0,tsu,2011.0,23604,1
25015,11.0,tsu,21769,38.224139,140.9465,3.0,30.0,tsu,2011.0,23604,1
25016,11.0,tsu,21770,38.116721999999996,140.90525,3.0,30.0,tsu,2011.0,23604,1
25017,11.0,tsu,21771,38.419667,141.21694399999998,3.0,30.0,tsu,2011.0,23604,1
25018,11.0,tsu,21772,38.234806,140.963333,3.0,30.0,tsu,2011.0,23604,1
25019,11.0,tsu,21773,38.5285,141.424306,3.0,30.0,tsu,2011.0,23604,1
25020,11.0,tsu,21774,42.466035,140.857884,3.0,30.0,tsu,2011.0,23604,1
25021,11.0,tsu,21775,34.122222,136.261667,3.0,30.0,tsu,2011.0,23604,1
25022,11.0,tsu,21776,38.160278000000005,140.921722,3.0,30.0,tsu,2011.0,23604,1
25023,11.0,tsu,21777,34.125556,136.263611,3.0,30.0,tsu,2011.0,23604,1
25024,11.0,tsu,21778,38.419833000000004,141.2255,3.0,30.0,tsu,2011.0,23604,1
25025,11.0,tsu,21779,38.306999999999995,141.03438899999998,3.0,30.0,tsu,2011.0,23604,1
25026,11.0,tsu,21780,38.313139,141.039,3.0,30.0,tsu,2011.0,23604,1
25027,11.0,tsu,21781,38.022889,140.895306,3.0,30.0,tsu,2011.0,23604,1
25028,11.0,tsu,21782,37.144403000000004,141.000072,3.0,30.0,tsu,2011.0,23604,1
25029,11.0,tsu,21783,37.144475,141.000114,3.0,30.0,tsu,2011.0,23604,1
25030,11.0,tsu,21784,34.123611,136.262222,3.0,30.0,tsu,2011.0,23604,1
25031,11.0,tsu,21785,37.832833,140.922222,3.0,30.0,tsu,2011.0,23604,1
25032,11.0,tsu,19576,52.163000000000004,-128.143,3.0,100.0,tsu,2011.0,23604,1
25033,11.0,tsu,19577,49.153,-125.913,3.0,100.0,tsu,2011.0,23604,1
25034,11.0,tsu,19578,1.06,127.47,3.0,170.0,tsu,2011.0,23604,1
25035,11.0,tsu,19579,-2.533,140.7,3.0,170.0,tsu,2011.0,23604,1
25036,11.0,tsu,19580,-1.85,138.73,3.0,170.0,tsu,2011.0,23604,1
25037,11.0,tsu,19581,-0.5,130.51666699999998,3.0,170.0,tsu,2011.0,23604,1
25038,11.0,tsu,19582,-0.08,129.46,3.0,170.0,tsu,2011.0,23604,1
25039,11.0,tsu,19339,-39.067,174.033,3.0,170.0,tsu,2011.0,23604,1
25040,11.0,tsu,19340,-40.842,174.938,3.0,170.0,tsu,2011.0,23604,1
25041,11.0,tsu,19341,-41.048,173.02700000000002,3.0,170.0,tsu,2011.0,23604,1
25042,11.0,tsu,19342,-41.908,171.433,3.0,170.0,tsu,2011.0,23604,1
25043,11.0,tsu,19343,-43.57,172.773,3.0,170.0,tsu,2011.0,23604,1
25044,11.0,tsu,19344,-43.6058,172.7222,3.0,170.0,tsu,2011.0,23604,1
25045,11.0,tsu,19345,-44.391999999999996,171.25400000000002,3.0,170.0,tsu,2011.0,23604,1
25046,11.0,tsu,19346,-45.9523,170.3867,3.0,170.0,tsu,2011.0,23604,1
25047,11.0,tsu,19347,-46.652,168.412,3.0,170.0,tsu,2011.0,23604,1
25048,11.0,tsu,19348,-36.921,174.46099999999998,3.0,170.0,tsu,2011.0,23604,1
25049,11.0,tsu,19349,-36.361999999999995,174.18200000000002,3.0,170.0,tsu,2011.0,23604,1
25050,11.0,tsu,19350,-37.128,175.521,3.0,170.0,tsu,2011.0,23604,1
25051,11.0,tsu,19351,-42.4129,173.7028,3.0,170.0,tsu,2011.0,23604,1
25052,11.0,tsu,19352,-77.85,166.767,3.0,170.0,tsu,2011.0,23604,1
25053,11.0,tsu,19354,-22.973000000000003,-42.012,3.0,160.0,tsu,2011.0,23604,1
25054,11.0,tsu,19355,40.45,141.62,3.0,30.0,tsu,2011.0,23604,1
25055,11.0,tsu,19356,36.4729,140.5663,3.0,30.0,tsu,2011.0,23604,1
25056,11.0,tsu,19357,37.316235999999996,141.024897,3.0,30.0,tsu,2011.0,23604,1
25057,11.0,tsu,23495,40.029,141.887833,3.0,30.0,tsu,2011.0,23604,1
25058,11.0,tsu,22481,35.32775,140.400028,3.0,30.0,tsu,2011.0,23604,1
25059,11.0,tsu,22482,40.187721999999994,141.776556,3.0,30.0,tsu,2011.0,23604,1
25060,11.0,tsu,22483,36.544514,140.645492,3.0,30.0,tsu,2011.0,23604,1
25061,11.0,tsu,22484,36.355308,140.611861,3.0,30.0,tsu,2011.0,23604,1
25062,11.0,tsu,22485,36.830333,140.790467,3.0,30.0,tsu,2011.0,23604,1
25063,11.0,tsu,22486,36.309111,140.57327800000002,3.0,30.0,tsu,2011.0,23604,1
25064,11.0,tsu,22487,36.309111,140.573389,3.0,30.0,tsu,2011.0,23604,1
25065,11.0,tsu,22488,36.570992,140.652078,3.0,30.0,tsu,2011.0,23604,1
25066,11.0,tsu,22489,36.578633,140.657822,3.0,30.0,tsu,2011.0,23604,1
25067,11.0,tsu,22490,36.856028,140.795278,3.0,30.0,tsu,2011.0,23604,1
25068,11.0,tsu,22491,36.810769,140.763169,3.0,30.0,tsu,2011.0,23604,1
25069,11.0,tsu,22492,40.420556,141.71111100000002,3.0,30.0,tsu,2011.0,23604,1
25070,11.0,tsu,22493,36.855444,140.795528,3.0,30.0,tsu,2011.0,23604,1
25071,11.0,tsu,22494,40.433056,141.697222,3.0,30.0,tsu,2011.0,23604,1
25072,11.0,tsu,22495,40.409222,141.719833,3.0,30.0,tsu,2011.0,23604,1
25073,11.0,tsu,22496,40.419444,141.713056,3.0,30.0,tsu,2011.0,23604,1
25074,11.0,tsu,22497,38.405361,141.24158300000002,3.0,30.0,tsu,2011.0,23604,1
25075,11.0,tsu,29483,19.380027,-155.897753,3.0,150.0,tsu,2011.0,23604,1
25076,11.0,tsu,29484,19.379461,-155.897717,3.0,150.0,tsu,2011.0,23604,1
25077,11.0,tsu,29485,19.64376,-156.01125,3.0,150.0,tsu,2011.0,23604,1
25078,11.0,tsu,29486,19.644258999999998,-156.01075600000001,3.0,150.0,tsu,2011.0,23604,1
25079,11.0,tsu,29487,19.136298999999998,-155.503552,3.0,150.0,tsu,2011.0,23604,1
25080,11.0,tsu,29488,19.136955,-155.50376200000002,3.0,150.0,tsu,2011.0,23604,1
25081,11.0,tsu,29489,19.57897,-155.9673,3.0,150.0,tsu,2011.0,23604,1
25082,11.0,tsu,29490,19.57856,-155.96662,3.0,150.0,tsu,2011.0,23604,1
25083,11.0,tsu,29491,19.470392,-155.920654,3.0,150.0,tsu,2011.0,23604,1
25084,11.0,tsu,29492,19.47121,-155.92064,3.0,150.0,tsu,2011.0,23604,1
25085,11.0,tsu,29493,19.135820000000002,-155.50449,3.0,150.0,tsu,2011.0,23604,1
25086,11.0,tsu,29494,19.136662,-155.504891,3.0,150.0,tsu,2011.0,23604,1
25087,11.0,tsu,29495,19.78171,-156.04089,3.0,150.0,tsu,2011.0,23604,1
25088,11.0,tsu,29496,19.780620000000003,-156.040468,3.0,150.0,tsu,2011.0,23604,1
25089,11.0,tsu,29497,19.172666,-155.907299,3.0,150.0,tsu,2011.0,23604,1
25090,11.0,tsu,24026,39.79875,141.980417,3.0,30.0,tsu,2011.0,23604,1
25091,11.0,tsu,24027,39.360056,141.880417,3.0,30.0,tsu,2011.0,23604,1
25092,11.0,tsu,24028,38.414167,141.32916699999998,3.0,30.0,tsu,2011.0,23604,1
25093,11.0,tsu,24029,38.292333,141.021444,3.0,30.0,tsu,2011.0,23604,1
25094,11.0,tsu,24030,39.267806,141.911847,3.0,30.0,tsu,2011.0,23604,1
25095,11.0,tsu,24031,37.923472,140.90538899999999,3.0,30.0,tsu,2011.0,23604,1
25096,11.0,tsu,24032,38.356778000000006,141.15258300000002,3.0,30.0,tsu,2011.0,23604,1
25097,11.0,tsu,24033,38.789694,141.50411100000002,3.0,30.0,tsu,2011.0,23604,1
25098,11.0,tsu,24034,38.536964000000005,141.411047,3.0,30.0,tsu,2011.0,23604,1
25099,11.0,tsu,24035,36.370334,140.62412,3.0,30.0,tsu,2011.0,23604,1
25100,11.0,tsu,24036,38.172083,140.942556,3.0,30.0,tsu,2011.0,23604,1
25101,11.0,tsu,24037,39.017917,141.720194,3.0,30.0,tsu,2011.0,23604,1
25102,11.0,tsu,23022,38.443556,141.490667,3.0,30.0,tsu,2011.0,23604,1
25103,11.0,tsu,23023,38.709639,141.538444,3.0,30.0,tsu,2011.0,23604,1
25104,11.0,tsu,23024,37.929421999999995,140.91945,3.0,30.0,tsu,2011.0,23604,1
25105,11.0,tsu,23025,39.600167,141.947141,3.0,30.0,tsu,2011.0,23604,1
25106,11.0,tsu,23026,40.012944,141.893889,3.0,30.0,tsu,2011.0,23604,1
25107,11.0,tsu,23027,39.262221999999994,141.895278,3.0,30.0,tsu,2011.0,23604,1
25108,11.0,tsu,23028,39.026333,141.588833,3.0,30.0,tsu,2011.0,23604,1
25109,11.0,tsu,23029,38.831610999999995,141.60030600000002,3.0,30.0,tsu,2011.0,23604,1
25110,11.0,tsu,23030,40.744378000000005,141.412781,3.0,30.0,tsu,2011.0,23604,1
25111,11.0,tsu,23031,39.248333,141.888056,3.0,30.0,tsu,2011.0,23604,1
25112,11.0,tsu,23032,38.955948,141.693408,3.0,30.0,tsu,2011.0,23604,1
25113,11.0,tsu,23033,39.445389,142.00655600000002,3.0,30.0,tsu,2011.0,23604,1
25114,11.0,tsu,23034,38.953556,141.695056,3.0,30.0,tsu,2011.0,23604,1
25115,11.0,tsu,23035,39.459194000000004,141.95808300000002,3.0,30.0,tsu,2011.0,23604,1
25116,11.0,tsu,23036,40.178703000000006,141.818058,3.0,30.0,tsu,2011.0,23604,1
25117,11.0,tsu,23037,37.825599,140.964233,3.0,30.0,tsu,2011.0,23604,1
25118,11.0,tsu,22498,40.443056,141.68805600000002,3.0,30.0,tsu,2011.0,23604,1
25119,11.0,tsu,22499,39.646111,141.967167,3.0,30.0,tsu,2011.0,23604,1
25120,11.0,tsu,22500,40.449721999999994,141.681667,3.0,30.0,tsu,2011.0,23604,1
25121,11.0,tsu,22929,38.067667,140.901083,3.0,30.0,tsu,2011.0,23604,1
25122,11.0,tsu,22930,38.370083,141.059861,3.0,30.0,tsu,2011.0,23604,1
25123,11.0,tsu,22931,38.159139,140.919917,3.0,30.0,tsu,2011.0,23604,1
25124,11.0,tsu,22932,35.024167,139.851114,3.0,30.0,tsu,2011.0,23604,1
25125,11.0,tsu,22933,38.545528000000004,141.410944,3.0,30.0,tsu,2011.0,23604,1
25126,11.0,tsu,22934,38.145222,140.905417,3.0,30.0,tsu,2011.0,23604,1
25127,11.0,tsu,22935,38.326722,141.03686100000002,3.0,30.0,tsu,2011.0,23604,1
25128,11.0,tsu,22936,38.168417,140.916056,3.0,30.0,tsu,2011.0,23604,1
25129,11.0,tsu,22937,41.774833,140.708056,3.0,30.0,tsu,2011.0,23604,1
25130,11.0,tsu,22938,38.120528,140.903972,3.0,30.0,tsu,2011.0,23604,1
25131,11.0,tsu,22939,38.223028,140.969778,3.0,30.0,tsu,2011.0,23604,1
25132,11.0,tsu,22940,38.4165,141.370306,3.0,30.0,tsu,2011.0,23604,1
25133,11.0,tsu,22941,38.110278,140.889667,3.0,30.0,tsu,2011.0,23604,1
25134,11.0,tsu,22942,41.774083000000005,140.705972,3.0,30.0,tsu,2011.0,23604,1
25135,11.0,tsu,22943,38.083389000000004,140.910306,3.0,30.0,tsu,2011.0,23604,1
25136,11.0,tsu,22944,38.417194,141.199056,3.0,30.0,tsu,2011.0,23604,1
25137,11.0,tsu,29473,19.971151000000003,-155.841687,3.0,150.0,tsu,2011.0,23604,1
25138,11.0,tsu,29474,19.968124,-155.848044,3.0,150.0,tsu,2011.0,23604,1
25139,11.0,tsu,29475,19.967659,-155.848085,3.0,150.0,tsu,2011.0,23604,1
25140,11.0,tsu,29476,18.918566000000002,-155.66474399999998,3.0,150.0,tsu,2011.0,23604,1
25141,11.0,tsu,29477,19.084848,-155.907476,3.0,150.0,tsu,2011.0,23604,1
25142,11.0,tsu,29478,19.084844,-155.907093,3.0,150.0,tsu,2011.0,23604,1
25143,11.0,tsu,29479,18.97089,-155.61242,3.0,150.0,tsu,2011.0,23604,1
25144,11.0,tsu,29480,18.971192000000002,-155.611976,3.0,150.0,tsu,2011.0,23604,1
25145,11.0,tsu,29481,19.56136,-155.96232,3.0,150.0,tsu,2011.0,23604,1
25146,11.0,tsu,29482,19.561204,-155.961833,3.0,150.0,tsu,2011.0,23604,1
25147,11.0,tsu,24574,43.193484999999995,145.414048,3.0,30.0,tsu,2011.0,23604,1
25148,11.0,tsu,24575,42.309296999999994,140.97300800000002,3.0,30.0,tsu,2011.0,23604,1
25149,11.0,tsu,24576,34.640333,135.405833,3.0,30.0,tsu,2011.0,23604,1
25150,11.0,tsu,24577,34.617608000000004,135.458664,3.0,30.0,tsu,2011.0,23604,1
25151,11.0,tsu,24578,34.658083000000005,135.432778,3.0,30.0,tsu,2011.0,23604,1
25152,11.0,tsu,23463,38.680861,141.453389,3.0,30.0,tsu,2011.0,23604,1
25153,11.0,tsu,23464,39.073861,141.841028,3.0,30.0,tsu,2011.0,23604,1
25154,11.0,tsu,23465,38.888873,141.66178100000002,3.0,30.0,tsu,2011.0,23604,1
25155,11.0,tsu,23466,39.008306,141.6295,3.0,30.0,tsu,2011.0,23604,1
25156,11.0,tsu,23467,39.209444,141.886194,3.0,30.0,tsu,2011.0,23604,1
25157,11.0,tsu,23468,39.108233,141.809846,3.0,30.0,tsu,2011.0,23604,1
25158,11.0,tsu,23469,38.912285,141.647776,3.0,30.0,tsu,2011.0,23604,1
25159,11.0,tsu,23470,38.391028000000006,141.525667,3.0,30.0,tsu,2011.0,23604,1
25160,11.0,tsu,23471,38.8155,141.56733300000002,3.0,30.0,tsu,2011.0,23604,1
25161,11.0,tsu,23472,38.646694000000004,141.41947199999998,3.0,30.0,tsu,2011.0,23604,1
25162,11.0,tsu,23473,38.691944,141.430917,3.0,30.0,tsu,2011.0,23604,1
25163,11.0,tsu,23474,39.417333,141.986611,3.0,30.0,tsu,2011.0,23604,1
25164,11.0,tsu,23475,38.721917,141.532556,3.0,30.0,tsu,2011.0,23604,1
25165,11.0,tsu,23476,40.167833,141.85175,3.0,30.0,tsu,2011.0,23604,1
25166,11.0,tsu,23477,39.5901,141.963072,3.0,30.0,tsu,2011.0,23604,1
25167,11.0,tsu,23478,39.235833,141.92083300000002,3.0,30.0,tsu,2011.0,23604,1
25168,11.0,tsu,23479,39.454333,141.952111,3.0,30.0,tsu,2011.0,23604,1
25169,11.0,tsu,23480,40.270306,141.814889,3.0,30.0,tsu,2011.0,23604,1
25170,11.0,tsu,23481,38.735122,141.544183,3.0,30.0,tsu,2011.0,23604,1
25171,11.0,tsu,23482,38.984333,141.66899999999998,3.0,30.0,tsu,2011.0,23604,1
25172,11.0,tsu,23483,40.055639,141.850639,3.0,30.0,tsu,2011.0,23604,1
25173,11.0,tsu,23484,39.597574,141.942485,3.0,30.0,tsu,2011.0,23604,1
25174,11.0,tsu,24025,38.442215999999995,141.26379,3.0,30.0,tsu,2011.0,23604,1
25175,11.0,tsu,23485,39.596421,141.941466,3.0,30.0,tsu,2011.0,23604,1
25176,11.0,tsu,23486,38.997056,141.710306,3.0,30.0,tsu,2011.0,23604,1
25177,11.0,tsu,23487,39.349917,141.90813899999998,3.0,30.0,tsu,2011.0,23604,1
25178,11.0,tsu,23488,39.106306,141.862056,3.0,30.0,tsu,2011.0,23604,1
25179,11.0,tsu,23489,38.637278,141.502972,3.0,30.0,tsu,2011.0,23604,1
25180,11.0,tsu,23490,38.998194,141.712972,3.0,30.0,tsu,2011.0,23604,1
25181,11.0,tsu,23491,38.999556,141.623639,3.0,30.0,tsu,2011.0,23604,1
25182,11.0,tsu,23492,38.48865,141.488783,3.0,30.0,tsu,2011.0,23604,1
25183,11.0,tsu,23493,39.625887,141.965982,3.0,30.0,tsu,2011.0,23604,1
25184,11.0,tsu,23494,38.93162,141.634272,3.0,30.0,tsu,2011.0,23604,1
25185,11.0,tsu,25016,37.014617,140.972456,3.0,30.0,tsu,2011.0,23604,1
25186,11.0,tsu,25017,36.913861,140.80011100000002,3.0,30.0,tsu,2011.0,23604,1
25187,11.0,tsu,25018,37.110299,140.989023,3.0,30.0,tsu,2011.0,23604,1
25188,11.0,tsu,25019,37.825371000000004,140.923526,3.0,30.0,tsu,2011.0,23604,1
25189,11.0,tsu,25020,37.006826000000004,140.97579199999998,3.0,30.0,tsu,2011.0,23604,1
25190,11.0,tsu,25021,37.867111,140.938694,3.0,30.0,tsu,2011.0,23604,1
25191,11.0,tsu,25022,36.298528999999995,140.561241,3.0,30.0,tsu,2011.0,23604,1
25192,11.0,tsu,25023,35.880833,140.689639,3.0,30.0,tsu,2011.0,23604,1
25193,11.0,tsu,25024,35.749171000000004,140.839277,3.0,30.0,tsu,2011.0,23604,1
25194,11.0,tsu,25025,36.84575,140.796167,3.0,30.0,tsu,2011.0,23604,1
25195,11.0,tsu,25026,36.354972,140.612056,3.0,30.0,tsu,2011.0,23604,1
25196,11.0,tsu,25027,35.730911,140.867639,3.0,30.0,tsu,2011.0,23604,1
25197,11.0,tsu,25028,36.503694,140.62966699999998,3.0,30.0,tsu,2011.0,23604,1
25198,11.0,tsu,25029,36.795611,140.753972,3.0,30.0,tsu,2011.0,23604,1
25199,11.0,tsu,25030,36.715972,140.725472,3.0,30.0,tsu,2011.0,23604,1
25200,11.0,tsu,25031,36.308003,140.56909199999998,3.0,30.0,tsu,2011.0,23604,1
25201,11.0,tsu,25032,36.494639,140.61175,3.0,30.0,tsu,2011.0,23604,1
25202,11.0,tsu,25033,36.75275,140.7345,3.0,30.0,tsu,2011.0,23604,1
25203,11.0,tsu,24094,39.706361,141.975556,3.0,30.0,tsu,2011.0,23604,1
25204,11.0,tsu,24095,39.635222,142.022528,3.0,30.0,tsu,2011.0,23604,1
25205,11.0,tsu,24096,39.635667,142.02111100000002,3.0,30.0,tsu,2011.0,23604,1
25206,11.0,tsu,22369,39.952389000000004,141.9565,3.0,30.0,tsu,2011.0,23604,1
25207,11.0,tsu,22370,38.757467,141.52228300000002,3.0,30.0,tsu,2011.0,23604,1
25208,11.0,tsu,22371,39.931975,141.937558,3.0,30.0,tsu,2011.0,23604,1
25209,11.0,tsu,22372,40.100167,141.825556,3.0,30.0,tsu,2011.0,23604,1
25210,11.0,tsu,22373,39.247389,141.945472,3.0,30.0,tsu,2011.0,23604,1
25211,11.0,tsu,22374,39.533056,142.05166699999998,3.0,30.0,tsu,2011.0,23604,1
25212,11.0,tsu,22375,39.115547,141.88751399999998,3.0,30.0,tsu,2011.0,23604,1
25213,11.0,tsu,22376,39.757778,141.986944,3.0,30.0,tsu,2011.0,23604,1
25214,11.0,tsu,22377,39.755833,141.98611100000002,3.0,30.0,tsu,2011.0,23604,1
25215,11.0,tsu,22378,39.947583,141.942606,3.0,30.0,tsu,2011.0,23604,1
25216,11.0,tsu,23631,39.00075,141.722778,3.0,30.0,tsu,2011.0,23604,1
25217,11.0,tsu,23632,39.000889,141.715667,3.0,30.0,tsu,2011.0,23604,1
25218,11.0,tsu,23633,39.086333,141.81063899999998,3.0,30.0,tsu,2011.0,23604,1
25219,11.0,tsu,23634,39.737694,141.97894399999998,3.0,30.0,tsu,2011.0,23604,1
25220,11.0,tsu,23635,38.951778000000004,141.711667,3.0,30.0,tsu,2011.0,23604,1
25221,11.0,tsu,23636,38.946166999999996,141.705722,3.0,30.0,tsu,2011.0,23604,1
25222,11.0,tsu,23637,40.284139,141.805556,3.0,30.0,tsu,2011.0,23604,1
25223,11.0,tsu,23638,40.296194,141.793194,3.0,30.0,tsu,2011.0,23604,1
25224,11.0,tsu,23639,39.60755,141.97611899999998,3.0,30.0,tsu,2011.0,23604,1
25225,11.0,tsu,23640,40.134,141.844889,3.0,30.0,tsu,2011.0,23604,1
25226,11.0,tsu,23641,38.999278000000004,141.624056,3.0,30.0,tsu,2011.0,23604,1
25227,11.0,tsu,23642,39.149639,141.838694,3.0,30.0,tsu,2011.0,23604,1
25228,11.0,tsu,23643,38.685802,141.442821,3.0,30.0,tsu,2011.0,23604,1
25229,11.0,tsu,23644,40.223806,141.83088899999998,3.0,30.0,tsu,2011.0,23604,1
25230,11.0,tsu,23645,38.445855,141.443917,3.0,30.0,tsu,2011.0,23604,1
25231,11.0,tsu,24566,42.043572999999995,143.296474,3.0,30.0,tsu,2011.0,23604,1
25232,11.0,tsu,24567,42.965786,144.393908,3.0,30.0,tsu,2011.0,23604,1
25233,11.0,tsu,24568,43.032765000000005,144.84409499999998,3.0,30.0,tsu,2011.0,23604,1
25234,11.0,tsu,24569,43.386389,145.786278,3.0,30.0,tsu,2011.0,23604,1
25235,11.0,tsu,24570,42.19998,142.660605,3.0,30.0,tsu,2011.0,23604,1
25236,11.0,tsu,24571,42.335,141.026222,3.0,30.0,tsu,2011.0,23604,1
25237,11.0,tsu,24572,42.467192,140.85969599999999,3.0,30.0,tsu,2011.0,23604,1
25238,11.0,tsu,24573,42.996241999999995,144.870239,3.0,30.0,tsu,2011.0,23604,1
25239,11.0,tsu,25165,19.484,-155.936,3.0,150.0,tsu,2011.0,23604,1
25240,11.0,tsu,22920,38.067167,140.87983300000002,3.0,30.0,tsu,2011.0,23604,1
25241,11.0,tsu,22921,38.054860999999995,140.90311100000002,3.0,30.0,tsu,2011.0,23604,1
25242,11.0,tsu,22922,38.428472,141.378722,3.0,30.0,tsu,2011.0,23604,1
25243,11.0,tsu,22923,38.248833000000005,140.989117,3.0,30.0,tsu,2011.0,23604,1
25244,11.0,tsu,22924,41.916861,140.96033300000002,3.0,30.0,tsu,2011.0,23604,1
25245,11.0,tsu,22925,42.25005,142.550083,3.0,30.0,tsu,2011.0,23604,1
25246,11.0,tsu,22926,38.055278,140.893583,3.0,30.0,tsu,2011.0,23604,1
25247,11.0,tsu,22927,41.7875,141.133611,3.0,30.0,tsu,2011.0,23604,1
25248,11.0,tsu,22928,35.595396,140.50763899999998,3.0,30.0,tsu,2011.0,23604,1
25249,11.0,tsu,24924,38.899389,141.625167,3.0,30.0,tsu,2011.0,23604,1
25250,11.0,tsu,24925,38.881,141.590528,3.0,30.0,tsu,2011.0,23604,1
25251,11.0,tsu,24462,35.645944,140.580194,3.0,30.0,tsu,2011.0,23604,1
25252,11.0,tsu,24463,35.695328,140.725067,3.0,30.0,tsu,2011.0,23604,1
25253,11.0,tsu,24464,35.735452,140.82910900000002,3.0,30.0,tsu,2011.0,23604,1
25254,11.0,tsu,29182,22.217778,-159.385,3.0,150.0,tsu,2011.0,23604,1
25255,11.0,tsu,29183,22.218332999999998,-159.386667,3.0,150.0,tsu,2011.0,23604,1
25256,11.0,tsu,29184,22.146389000000003,-159.299444,3.0,150.0,tsu,2011.0,23604,1
25257,11.0,tsu,29185,22.156111,-159.305556,3.0,150.0,tsu,2011.0,23604,1
25258,11.0,tsu,29186,22.091389000000003,-159.30611100000002,3.0,150.0,tsu,2011.0,23604,1
25259,11.0,tsu,29188,21.579667,-158.23745,3.0,150.0,tsu,2011.0,23604,1
25260,11.0,tsu,25074,-2.62677,140.7791,3.0,170.0,tsu,2011.0,23604,1
25261,11.0,tsu,25075,-2.62668,140.7803,3.0,170.0,tsu,2011.0,23604,1
25262,11.0,tsu,25076,-2.6276,140.78136999999998,3.0,170.0,tsu,2011.0,23604,1
