	I_D	FLAG_TSUNAMI	YEAR	MONTH	DAY	HOUR	MINUTE	SECOND	FOCAL_DEPTH	EQ_PRIMARY	EQ_MAG_MW	EQ_MAG_MS	EQ_MAG_MB	EQ_MAG_ML	EQ_MAG_MFA	EQ_MAG_UNK	INTENSITY	COUNTRY	STATE	LOCATION_NAME	LATITUDE	LONGITUDE	REGION_CODE	DEATHS	DEATHS_DESCRIPTION	MISSING	MISSING_DESCRIPTION	INJURIES	INJURIES_DESCRIPTION	DAMAGE_MILLIONS_DOLLARS	DAMAGE_DESCRIPTION	HOUSES_DESTROYED	HOUSES_DESTROYED_DESCRIPTION	HOUSES_DAMAGED	HOUSES_DAMAGED_DESCRIPTION	TOTAL_DEATHS	TOTAL_DEATHS_DESCRIPTION	TOTAL_MISSING	TOTAL_MISSING_DESCRIPTION	TOTAL_INJURIES	TOTAL_INJURIES_DESCRIPTION	TOTAL_DAMAGE_MILLIONS_DOLLARS	TOTAL_DAMAGE_DESCRIPTION	TOTAL_HOUSES_DESTROYED	TOTAL_HOUSES_DESTROYED_DESCRIPTION	TOTAL_HOUSES_DAMAGED	TOTAL_HOUSES_DAMAGED_DESCRIPTION	COORDS
5384	7457	Tsu	2007	4.0	1.0	20.0	39.0	 56.3	24.0	8.1	8.1	7.9	6.8					SOLOMON ISLANDS		SOLOMON ISLANDS	  -8.466	  157.043	170.0	54.0	2.0						3.0	300.0	3.0	500.0	3.0	54.0	2.0						3.0	2500.0	4.0	500.0	3.0	('  -8.466', '  157.043')
5385	7501		2007	4.0	13.0	5.0	42.0	 23.0	34.0	6.0	6.0	5.8	5.9				5.0	MEXICO		MEXICO:  GUERRERO, ATOYAC	  17.302	 -100.198	150.0								1.0	2.0	1.0										1.0	2.0	1.0			('  17.302', ' -100.198')
5386	7502		2007	4.0	15.0	3.0	19.0	 30.3	16.0	4.6		4.6	5.4					JAPAN		JAPAN:  HONSHU:  W	  34.807	  136.239	30.0					12.0	1.0		2.0	63.0	1.0							12.0	1.0		2.0	63.0	2.0			('  34.807', '  136.239')
5387	7503		2007	4.0	16.0	7.0	38.0	 53.8	14.0	4.5			4.5	5.2				ALBANIA		ALBANIA:  TIRANA	  41.172	   19.897	130.0								1.0		1.0												1.0			('  41.172', '   19.897')
5388	7465	Tsu	2007	4.0	21.0	17.0	53.0	 46.3	37.0	6.2	6.2	6.3	6.1					CHILE		CHILE:  SOUTHERN	 -45.243	  -72.648	160.0								1.0			2.0	1.0	10.0	1.0						1.0			2.0	1.0	(' -45.243', '  -72.648')
5389	7526		2007	4.0	28.0	7.0	18.0	 11.3	10.0	4.6			4.6	5.0			6.0	UK		UNITED KINGDOM:  ENGLAND:  FOLKESTONE	  51.085	    1.009	120.0					1.0	1.0		1.0									1.0	1.0		1.0					('  51.085', '    1.009')
5390	7522		2007	5.0	8.0	15.0	46.0	 49.1	14.0	4.5	4.5		4.8	4.7			5.0	USA	MT	MONTANA:  SHERIDAN	  45.394	 -112.130	150.0								1.0												1.0					('  45.394', ' -112.130')
5391	7523		2007	5.0	16.0	8.0	56.0	 16.4	24.0	6.3	6.3	6.4	5.7					LAOS		LAOS:  BOKEO;  THAILAND:  CHIANG RAI, CHIAN SAEN	  20.504	  100.746	60.0								1.0												1.0					('  20.504', '  100.746')
5392	7524		2007	5.0	29.0	9.0	36.0	  5.6	24.0	6.1	6.1	5.8	6.0					INDONESIA		INDONESIA: LABUHA	  -1.065	  127.343	170.0								1.0		2.0										1.0		2.0			('  -1.065', '  127.343')
5393	7525		2007	6.0	2.0	21.0	34.0	 57.7	5.0	6.1	6.1	6.3	5.7					CHINA		CHINA:  YUNNAN PROVINCE:  NING'ER	  23.028	  101.052	30.0	3.0	1.0			329.0	3.0	310.0	4.0					3.0	1.0			329.0	3.0	310.0	4.0					('  23.028', '  101.052')
5394	7534		2007	6.0	13.0	19.0	29.0	 40.1	23.0	6.7	6.7	6.5	5.9					GUATEMALA		GUATEMALA:  GUATEMALA CITY	  13.554	  -90.618	100.0								1.0		2.0		2.0								1.0		2.0			('  13.554', '  -90.618')
5395	7535		2007	6.0	18.0	14.0	29.0	 48.2	5.0	5.5	5.5	5.1	5.3					IRAN		IRAN:  QOM	  34.437	   50.833	140.0								1.0		2.0		2.0								1.0		2.0			('  34.437', '   50.833')
5396	7554		2007	7.0	13.0	7.0	20.0	 25.5	50.0	4.5			4.5					ECUADOR		ECUADOR:  ZARUMA	  -3.987	  -79.836	160.0								1.0																	('  -3.987', '  -79.836')
5397	7521	Tsu	2007	7.0	16.0	1.0	13.0	 22.0	10.0	6.6	6.6							JAPAN		JAPAN:  HONSHU:  W COAST	  37.570	  138.478	30.0	9.0	1.0			1088.0	4.0	12500.0	4.0			875.0	3.0	9.0	1.0			1088.0	4.0	12500.0	4.0			875.0	3.0	('  37.570', '  138.478')
5398	7595		2007	7.0	20.0	10.0	6.0	 52.0	10.0	5.6	5.6	5.3	5.5					CHINA		CHINA:  XINJIANG:  TEKES	  42.913	   82.378	40.0								2.0	2120.0	4.0										2.0	2120.0	4.0			('  42.913', '   82.378')
5399	7596		2007	7.0	20.0	11.0	42.0	 22.3	5.0	4.2	4.2							USA	CA	CALIFORNIA:  MONTCLAIR	  37.804	 -122.193	150.0								1.0												1.0					('  37.804', ' -122.193')
5400	7597		2007	7.0	21.0	22.0	44.0	 13.5	10.0	5.2	5.2	5.0	5.6					TAJIKISTAN		TAJIKISTAN:  RASHT, ASHT	  38.936	   70.485	40.0	12.0	1.0											12.0	1.0											('  38.936', '   70.485')
5401	7598		2007	7.0	22.0	23.0	2.0	 14.7	19.0	4.3		4.3	5.1					INDIA		INDIA:  UTTARKASHI, CHAMOLI, MUZAFFARNAGAR	  30.881	   78.239	60.0					3.0	1.0		1.0		1.0		1.0					3.0	1.0		1.0		1.0			('  30.881', '   78.239')
5402	7599		2007	7.0	26.0	5.0	40.0	 16.1	25.0	6.9	6.9	6.8	6.4					INDONESIA		INDONESIA:  MALUKU:  N	   2.872	  127.464	170.0						2.0		1.0		1.0								2.0		1.0		1.0			('   2.872', '  127.464')
5403	7600		2007	8.0	1.0	17.0	8.0	 51.4	120.0	7.2	7.2		6.2					VANUATU		VANUATU ISLANDS:  LUGANVILLE	 -15.595	  167.680	170.0								1.0		1.0		1.0								1.0		1.0			(' -15.595', '  167.680')
5404	7531	Tsu	2007	8.0	2.0	2.0	37.0	 42.3	5.0	6.2	6.2	6.2	5.3					RUSSIA		RUSSIA:  TATAR STRAIT	  47.116	  141.798	50.0	2.0	1.0			12.0	1.0		1.0	11.0	1.0	20.0	1.0	2.0	1.0			12.0	1.0		1.0	11.0	2.0	20.0	1.0	('  47.116', '  141.798')
5405	7532	Tsu	2007	8.0	2.0	3.0	21.0	 42.8	21.0	6.7	6.7	6.6	6.3					USA	AK	ALASKA:  ALEUTIAN ISLANDS	  51.307	 -179.971	150.0																									('  51.307', ' -179.971')
5406	7601		2007	8.0	6.0	8.0	48.0	 40.0	2.0	4.2			4.2	3.9				USA	UT	UTAH:  HUNTINGTON	  39.465	 -111.237	150.0	9.0	1.0				1.0							9.0	1.0				1.0							('  39.465', ' -111.237')
5407	7533		2007	8.0	8.0	17.0	4.0	 58.0	289.0	7.5	7.5							INDONESIA		INDONESIA:  JAVA	  -5.968	  107.655	170.0																									('  -5.968', '  107.655')
5408	7537	Tsu	2007	8.0	15.0	23.0	40.0	 57.8	39.0	8.0	8.0	7.9	6.7				8.0	PERU		PERU:  ICA, PISCO, LIMA	 -13.386	  -76.603	160.0	514.0	3.0			1090.0	4.0		4.0	39700.0	4.0			514.0	3.0			1090.0	4.0		4.0	39700.0	4.0			(' -13.386', '  -76.603')
5409	7614		2007	8.0	17.0	0.0	38.0	 56.0	0.0	1.6				1.6				USA	UT	UTAH	  39.464	 -111.207	150.0	3.0	1.0			6.0	1.0							3.0	1.0			6.0	1.0							('  39.464', ' -111.207')
5410	7615		2007	8.0	20.0	19.0	15.0	 53.5	5.0	4.4			4.4	4.0				INDIA		INDIA:  MAHARASHTRA:  SATARA	  17.200	   73.700	60.0								1.0												1.0					('  17.200', '   73.700')
5411	7616		2007	8.0	25.0	4.0	24.0	 21.9	10.0	5.0			5.0	4.5				IRAN		IRAN:  HADJI ABAD, ORZUIYEH	  28.154	   56.652	140.0					4.0	1.0											4.0	1.0							('  28.154', '   56.652')
5412	8136	Tsu	2007	9.0	2.0	1.0	5.0	 18.1	35.0	7.2	7.2	7.3	5.9					SOLOMON ISLANDS		SOLOMON ISLANDS:  SANTA CRUZ ISLANDS	 -11.610	  165.762	170.0																									(' -11.610', '  165.762')
5413	7617		2007	9.0	9.0	18.0	36.0	 37.6	35.0	4.8			4.8					INDONESIA		INDONESIA:  SITUBONDO	  -7.783	  114.338	170.0					13.0	1.0		1.0									13.0	1.0		1.0					('  -7.783', '  114.338')
5414	7695		2007	9.0	10.0	1.0	49.0	 14.2	31.0	6.8	6.8	6.7	6.1					COLOMBIA		COLOMBIA:  NARINO, EL CHARCO, ISCUANDE, LA TOLA	   2.982	  -77.967	160.0					5.0	1.0		1.0	35.0	1.0							5.0	1.0		1.0	35.0	1.0			('   2.982', '  -77.967')
5415	7574	Tsu	2007	9.0	12.0	11.0	10.0	 26.8	34.0	8.4	8.4	8.5	6.9					INDONESIA		INDONESIA:  SUMATRA	  -4.438	  101.367	60.0	25.0	1.0			161.0	3.0		3.0	56425.0	4.0	56425.0	4.0	25.0	1.0			161.0	3.0		3.0	56425.0	4.0			('  -4.438', '  101.367')
5416	7575		2007	9.0	12.0	23.0	49.0	  3.7	35.0	7.9	7.9	8.1	6.6					INDONESIA		INDONESIA:  SUMATRA	  -2.625	  100.841	60.0																									('  -2.625', '  100.841')
5417	8957		2007	9.0	28.0	13.0	38.0	 57.8	260.0	7.5	7.5		6.7					JAPAN		JAPAN:  VOLCANO ISLANDS	  22.013	  142.668	30.0																									('  22.013', '  142.668')
5418	7594	Tsu	2007	9.0	30.0	5.0	23.0	 34.0	10.0	7.4	7.4							NEW ZEALAND		NEW ZEALAND:  AUCKLAND ISLANDS	 -49.418	  163.954	170.0																									(' -49.418', '  163.954')
5419	7696		2007	10.0	15.0	12.0	29.0	 36.0	26.0	6.8	6.8	6.8	6.0					NEW ZEALAND		NEW ZEALAND:  SOUTH ISLAND:  FIORDLAND	 -44.785	  167.583	170.0								1.0												1.0					(' -44.785', '  167.583')
5420	7697		2007	10.0	26.0	6.0	50.0	  6.6	10.0	4.8		4.8	5.3					PAKISTAN		PAKISTAN:  GHANCHE	  35.304	   76.753	60.0	1.0	1.0			12.0	1.0							1.0	1.0			12.0	1.0							('  35.304', '   76.753')
5421	7698		2007	10.0	31.0	3.0	4.0	 54.8	10.0	5.6	5.6	5.1	5.3					USA	CA	CALIFORNIA:  SAN JOSE	  37.434	 -121.774	150.0								1.0												1.0					('  37.434', ' -121.774')
5422	7699		2007	11.0	6.0	9.0	38.0	  5.7	10.0	5.1	5.1		5.0					INDIA		INDIA:  GUJARAT	  21.181	   70.724	60.0	1.0	1.0			5.0	1.0		1.0		2.0		2.0	1.0	1.0			5.0	1.0		1.0		2.0			('  21.181', '   70.724')
5423	7700		2007	11.0	7.0	4.0	12.0	 38.6	72.0	5.1			5.1					PHILIPPINES		PHILIPPINES:  BOHOL ISLAND:  MABINI	   9.721	  124.647	170.0	1.0	1.0											1.0	1.0											('   9.721', '  124.647')
5424	7701		2007	11.0	7.0	7.0	10.0	 21.9	29.0	5.1		5.1	5.1					BANGLADESH		BANGLADESH:  CHITTAGONG, BANDARBAN, RANGAMATI	  22.150	   92.388	60.0					10.0	1.0		1.0									10.0	1.0		1.0					('  22.150', '   92.388')
5425	7634	Tsu	2007	11.0	14.0	15.0	40.0	 50.5	40.0	7.7	7.7	7.4	6.7				8.0	CHILE		CHILE:  TOCOPILLA, MARIA ELENA	 -22.247	  -69.890	160.0	2.0	1.0			65.0	2.0		3.0		4.0			2.0	1.0			65.0	2.0		3.0		4.0			(' -22.247', '  -69.890')
5426	7702		2007	11.0	16.0	3.0	13.0	   .1	123.0	6.8	6.8		6.3					ECUADOR		PERU-ECUADOR:  GUAYAQUIL	  -2.312	  -77.838	160.0								1.0												1.0					('  -2.312', '  -77.838')
5427	7703		2007	11.0	20.0	5.0	20.0	  3.4	7.0	4.8			4.8	4.9				IRAN		IRAN:  WESTERN:  QAL' EH-YE TOL, KHUZESTAN	  31.680	   49.930	140.0					30.0	1.0		1.0		1.0		1.0					30.0	1.0		1.0		1.0			('  31.680', '   49.930')
5428	7674		2007	11.0	25.0	16.0	2.0	 17.9	35.0	6.5	6.5		6.2	6.3				INDONESIA		INDONESIA:  SUMBAWA ISLAND	  -8.277	  118.339	170.0	3.0	1.0				3.0		2.0		3.0			3.0	1.0				3.0		2.0		3.0			('  -8.277', '  118.339')
5429	7704		2007	11.0	25.0	23.0	12.0	 17.0	10.0	4.7			4.7					INDIA		INDIA:  BADAUN, MEERUT, NOIDA, REWARI	  28.555	   77.057	60.0								1.0		1.0		1.0								1.0		1.0			('  28.555', '   77.057')
5430	7675	Tsu	2007	11.0	29.0	19.0	0.0	 20.4	156.0	7.4	7.4		6.9					MARTINIQUE		MARTINIQUE	  14.944	  -61.274	90.0	1.0	1.0			102.0	3.0		1.0					1.0	1.0			102.0	3.0		1.0					('  14.944', '  -61.274')
5431	7708		2007	12.0	9.0	2.0	3.0	 29.4	10.0	4.6			4.6					BRAZIL		BRAZIL:  MINAS GERAIS	 -15.048	  -44.231	160.0	1.0	1.0			6.0	1.0		2.0	76.0	2.0			1.0	1.0			6.0	1.0		2.0	76.0	2.0			(' -15.048', '  -44.231')
5432	7694	Tsu	2007	12.0	9.0	7.0	28.0	 20.8	153.0	7.8	7.8		7.0					KERMADEC ISLANDS (NEW ZEALAND)		KERMADEC ISLANDS	 -25.996	 -177.514	170.0																									(' -25.996', ' -177.514')
5433	7723		2007	12.0	15.0	18.0	22.0	 27.1	25.0	5.9	5.9	5.7	5.5	6.0				CHILE		CHILE:  OFF CENTRAL COAST, VINA DEL MAR, VALPARAISO	 -32.689	  -71.695	160.0					4.0	1.0		1.0		1.0							4.0	1.0		1.0		1.0			(' -32.689', '  -71.695')
5434	7724		2007	12.0	20.0	7.0	55.0	 15.8	20.0	6.6	6.6	6.5	6.3	6.9			7.0	NEW ZEALAND		NEW ZEALAND:  OFF COAST NORTH ISLAND	 -39.011	  178.291	170.0	1.0	1.0						1.0	3.0	1.0			1.0	1.0						1.0	3.0	1.0			(' -39.011', '  178.291')
5435	7725		2007	12.0	20.0	9.0	48.0	 29.9	10.0	5.7	5.7	5.6	5.2	5.7				TURKEY		TURKEY:  CENTRAL:  YENIYAPAN, ABAZLAR, SUYUGUZEL	  39.417	   33.212	140.0								1.0		1.0		1.0								1.0		1.0			('  39.417', '   33.212')
5436	7726		2007	12.0	26.0	23.0	47.0	 10.7	8.0	5.6	5.6	5.5	5.2	5.5				TURKEY		TURKEY:  CENTRAL:  ANKARA	  39.446	   33.162	140.0								3.0	2214.0	4.0	2214.0	4.0								3.0	2214.0	4.0			('  39.446', '   33.162')
5437	7745		2008	1.0	1.0	6.0	32.0	 27.9	6.0	5.6	5.6	5.4	5.8					KYRGYZSTAN		KYRGYZSTAN:  OSH	  40.288	   72.985	40.0								3.0	5385.0	4.0										3.0	5385.0	4.0			('  40.288', '   72.985')
5438	7746		2008	1.0	5.0	1.0	56.0	 45.4	66.0	5.6	5.6		5.4					GUATEMALA		GUATEMALA:  COLOMBA, FLORES, COSTA CUCA	  14.129	  -91.479	100.0								1.0												1.0				1.0	('  14.129', '  -91.479')
5439	7747		2008	1.0	7.0	3.0	12.0	 26.8	12.0	5.9	5.9	5.6	6.0					INDONESIA		INDONESIA: NEW GUINEA: MANOKWARI,	   -.795	  134.012	170.0					6.0	1.0		1.0			22.0	1.0					6.0	1.0		1.0			22.0	1.0	('   -.795', '  134.012')
5440	7748		2008	1.0	9.0	22.0	24.0	  3.8	10.0	4.6			4.6	5.3				ALGERIA		ALGERIA:  ORAN	  35.616	    -.570	15.0	1.0	1.0						2.0					1.0	1.0						2.0				2.0	('  35.616', '    -.570')
5441	7749		2008	1.0	12.0	22.0	44.0	 47.3	34.0	5.0			5.0					BANGLADESH		INDIA-BANGLADESH:  RANGAMATI, BANGLADESH	  22.761	   92.333	60.0								1.0				2.0								1.0				2.0	('  22.761', '   92.333')
5442	7750		2008	1.0	22.0	17.0	14.0	 57.9	20.0	6.1	6.1		5.9					INDONESIA		INDONESIA:  SUMATRA:  NIAS ISLAND:  GUNUNGSITOLI	   1.011	   97.442	170.0	1.0	1.0			5.0	1.0		1.0					1.0	1.0			5.0	1.0		1.0				2.0	('   1.011', '   97.442')
5443	7764		2008	2.0	3.0	7.0	34.0	 12.1	10.0	5.9	5.9	5.8	6.1					CONGO		CONGO:  BUKAVU	  -2.296	   28.900	10.0	38.0	1.0			717.0	3.0		3.0	99.0	2.0	815.0	3.0	38.0	1.0			717.0	3.0		3.0	99.0	2.0	815.0	3.0	('  -2.296', '   28.900')
5444	7765		2008	2.0	6.0	6.0	9.0	 40.4	10.0	4.3			4.3					INDIA		INDIA:  WEST BENGAL	  23.433	   87.111	60.0	1.0	1.0			50.0	1.0		2.0					1.0	1.0			50.0	1.0		2.0				3.0	('  23.433', '   87.111')
5445	7766		2008	2.0	9.0	7.0	12.0	  5.8	3.0	5.1	5.1		5.1	5.5				MEXICO		MEXICO:  BAJA CALIFORNIA	  32.456	 -115.315	150.0								1.0												1.0					('  32.456', ' -115.315')
5446	7767		2008	2.0	13.0	20.0	55.0	 31.5	14.0	4.9		4.9	4.5	4.2				IRAN		IRAN:  NASIRABAD	  31.730	   51.200	140.0					10.0	1.0		1.0									10.0	1.0		1.0			70.0	2.0	('  31.730', '   51.200')
5447	7768		2008	2.0	14.0	2.0	7.0	 46.7	10.0	4.9		4.9	5.4					RWANDA		RWANDA:  GISENYI	  -2.404	   28.918	10.0	1.0	1.0			109.0	3.0		1.0			5.0	1.0	1.0	1.0			109.0	3.0		1.0			5.0	1.0	('  -2.404', '   28.918')
5448	7769		2008	2.0	15.0	10.0	36.0	 19.0	10.0	5.0			5.0	5.3				LEBANON		LEBANON-SYRIA:  BAALBEC	  33.327	   35.305	140.0					10.0	1.0		1.0				1.0					10.0	1.0		1.0				1.0	('  33.327', '   35.305')
5449	7870		2008	2.0	20.0	8.0	8.0	 30.5	26.0	7.4	7.4	7.5	6.5					INDONESIA		INDONESIA:  SUMATERA:  ACEH PROVINCE	   2.768	   95.964	170.0	3.0	1.0			25.0	1.0							3.0	1.0			25.0	1.0							('   2.768', '   95.964')
5450	7871		2008	2.0	21.0	14.0	16.0	  2.7	7.0	6.0	6.0	5.8	5.7				8.0	USA	NV	NEVADA:  WELLS	  41.153	 -114.867	150.0					3.0	1.0		2.0			720.0	3.0					3.0	1.0		2.0			720.0	3.0	('  41.153', ' -114.867')
5451	7743	Tsu	2008	2.0	25.0	8.0	36.0	 33.0	25.0	6.5	6.5	6.6	6.4					INDONESIA		INDONESIA:  SUMATRA:  PADANG	  -2.486	   99.972	60.0								1.0				2.0								1.0				2.0	('  -2.486', '   99.972')
5452	7872		2008	2.0	27.0	0.0	56.0	 47.8	18.0	4.8			4.8	5.3				UK		UNITED KINGDOM:  ENGLAND:  LINCOLNSHIRE	  53.403	    -.332	120.0					1.0	1.0		1.0									1.0	1.0		1.0				1.0	('  53.403', '    -.332')
5453	7873		2008	2.0	29.0	4.0	46.0	    	10.0	4.3			4.3					BRAZIL		BRAZIL:  SOBRAL	  -3.700	  -40.350	160.0								1.0												1.0					('  -3.700', '  -40.350')
5454	7874		2008	3.0	9.0	11.0	10.0	 41.0	10.0	4.5			4.5					INDIA		INDIA:  GUJARAT	  23.330	   70.592	60.0								1.0												1.0				1.0	('  23.330', '   70.592')
5455	7875		2008	3.0	20.0	22.0	32.0	 57.9	10.0	7.2	7.2	7.3	6.3					CHINA		CHINA:  XINJIANG PROVINCE	  35.490	   81.467	40.0								3.0	2200.0	4.0										3.0	2200.0	4.0			('  35.490', '   81.467')
5456	7876		2008	3.0	29.0	12.0	51.0	 24.7	51.0	5.3	5.3		5.4					PERU		PERU:  OFF COAST	 -12.178	  -77.164	160.0					1.0	1.0		1.0	5.0	1.0							1.0	1.0		1.0	5.0	1.0			(' -12.178', '  -77.164')
5457	7800	Tsu	2008	4.0	9.0	12.0	46.0	 12.7	33.0	7.3	7.3	7.3	6.3					NEW CALEDONIA		NEW CALEDONIA: LOYALTY ISLANDS	 -20.071	  168.892	170.0																									(' -20.071', '  168.892')
5458	8127		2008	4.0	15.0	3.0	3.0	  4.6	33.0	6.1	6.1	5.8	5.6					GUATEMALA		GUATEMALA	  13.564	  -90.599	100.0								1.0												1.0			8.0	1.0	('  13.564', '  -90.599')
5459	7823		2008	4.0	18.0	9.0	36.0	 59.1	14.0	5.3	5.3	4.8	5.1					USA		ILLINOIS:  WEST SALEM	  38.452	  -87.886	150.0								1.0				1.0								1.0				1.0	('  38.452', '  -87.886')
5460	8128		2008	4.0	26.0	6.0	40.0	 10.6	1.0	5.0	5.0	4.8	4.8	4.7				USA		NEVADA:  FALLON	  39.520	 -119.930	150.0								1.0				1.0								1.0				1.0	('  39.520', ' -119.930')
5461	8138	Tsu	2008	4.0	28.0	18.0	33.0	 34.2	32.0	6.4	6.4	6.2	6.2					VANUATU		VANUATU ISLANDS	 -19.941	  168.953	170.0																									(' -19.941', '  168.953')
5462	8129		2008	5.0	1.0	0.0	15.0	 27.4	16.0	4.5			4.5	4.7				IRAN		IRAN:  LORESTAN, BOROUJERD	  33.860	   48.590	140.0					100.0	1.0		1.0									100.0	2.0		1.0					('  33.860', '   48.590')
5463	8130		2008	5.0	7.0	16.0	45.0	 20.2	39.0	6.8	6.8	6.7	6.1					JAPAN		JAPAN:  HONSHU:  E COAST	  36.158	  141.521	30.0					6.0	1.0		1.0									6.0	1.0		1.0					('  36.158', '  141.521')
5464	7843	Tsu	2008	5.0	12.0	6.0	28.0	  1.5	19.0	7.9	7.9	8.1	6.9				9.0	CHINA		CHINA:  SICHUAN PROVINCE	  31.002	  103.322	30.0	87652.0	4.0			374171.0	4.0	86000.0	4.0	5360000.0	4.0	5360000.0	4.0	87652.0	4.0			374171.0	4.0	86000.0	4.0	5360000.0	4.0	21000000.0	4.0	('  31.002', '  103.322')
5465	8122		2008	5.0	21.0	19.0	23.0	 57.3	10.0									BRAZIL		BRAZIL:  ALCANTARAS	  -3.910	  -40.440	160.0								1.0												1.0					('  -3.910', '  -40.440')
5466	7879		2008	5.0	24.0	19.0	20.0	 42.4	9.0	5.6	5.6							COLOMBIA		COLOMBIA:  META, QUETAME	   4.330	  -73.764	160.0	6.0	1.0						1.0				2.0	6.0	1.0						1.0				2.0	('   4.330', '  -73.764')
5467	7881		2008	5.0	25.0	8.0	21.0	 48.7	10.0	6.0	6.0	6.0	5.8					CHINA		CHINA:  SICHUAN PROVINCE	  32.570	  105.424	30.0	8.0	1.0			927.0	3.0		4.0	400000.0	4.0	400000.0	4.0	8.0	1.0			927.0	3.0		4.0	400000.0	4.0			('  32.570', '  105.424')
5468	8123		2008	5.0	26.0	15.0	1.0	 33.6	13.0	5.6	5.6	5.2	5.3					COSTA RICA		PANAMA-COSTA RICA	   8.423	  -82.968	100.0								1.0												1.0					('   8.423', '  -82.968')
5469	8124		2008	5.0	27.0	8.0	37.0	 51.5	10.0	5.7	5.7	5.2	5.5					CHINA		CHINA:  SICHUAN PROVINCE	  32.710	  105.540	30.0								3.0	20000.0	4.0	20000.0	4.0								3.0	20000.0	4.0			('  32.710', '  105.540')
5470	7880		2008	5.0	29.0	15.0	46.0	   .4	10.0	6.3	6.3	6.2	6.0					ICELAND		ICELAND: REYKJAVIK	  64.004	  -21.012	120.0					30.0	1.0		1.0									30.0	1.0		1.0					('  64.004', '  -21.012')
5471	8125		2008	6.0	6.0	20.0	2.0	 56.8	4.0	5.5	5.5	5.3	5.5					ALGERIA		ALGERIA:  ORAN	  35.883	    -.658	15.0	1.0	1.0			30.0	1.0		2.0		2.0		2.0	1.0	1.0			30.0	1.0		2.0		2.0			('  35.883', '    -.658')
5472	8126		2008	6.0	6.0	21.0	16.0	 33.8	11.0	3.8			3.8					INDIA		INDIA:  MANPUR	  24.702	   84.964	60.0					2.0	1.0		1.0									2.0	1.0		1.0					('  24.702', '   84.964')
5473	7925		2008	6.0	8.0	12.0	25.0	 29.7	16.0	6.3	6.3	6.3	6.2					GREECE		GREECE:  ACHAIA, ILEIA	  37.963	   21.525	130.0	2.0	1.0			240.0	3.0		3.0	1156.0	4.0			2.0	1.0			240.0	3.0		3.0	1156.0	4.0			('  37.963', '   21.525')
5474	7907		2008	6.0	13.0	23.0	43.0	 45.3	8.0	6.9	6.9	7.0	6.5					JAPAN		JAPAN:  HONSHU:  TOKYO	  39.030	  140.881	30.0	13.0	1.0			357.0	3.0		3.0			614.0	3.0	13.0	1.0			357.0	3.0		3.0			614.0	3.0	('  39.030', '  140.881')
5475	8120		2008	7.0	1.0	0.0	17.0	 33.2	33.0	5.5	5.5	5.0	5.4					PERU		PERU:  CENTRAL:  OXAPAMPA, HUANCABAMBA	 -10.368	  -75.512	160.0					45.0	1.0		1.0	60.0	1.0	25.0	1.0					45.0	1.0		1.0	60.0	2.0	25.0	1.0	(' -10.368', '  -75.512')
5476	8121		2008	7.0	3.0	23.0	10.0	  2.0	10.0	5.0	5.0	4.2	4.9					IRAN		IRAN:  NE:  KATKAN	  35.500	   58.800	140.0								1.0		2.0		2.0								1.0		2.0			('  35.500', '   58.800')
5477	8955		2008	7.0	5.0	2.0	12.0	  4.4	633.0	7.7	7.7		6.8					RUSSIA		RUSSIA:  SEA OF OKHOTSK	  53.882	  152.886	50.0																									('  53.882', '  152.886')
5478	8163		2008	7.0	8.0	9.0	13.0	  7.4	123.0	6.2	6.2		5.8					PERU		PERU:  AREQUIPA	 -15.986	  -71.748	160.0	1.0	1.0						1.0				2.0	1.0	1.0						1.0				2.0	(' -15.986', '  -71.748')
5479	7971	Tsu	2008	7.0	19.0	2.0	39.0	 28.7	22.0	6.9	6.9	7.0	6.2					JAPAN		JAPAN:  OFF EAST COAST OF HONSHU ISLAND	  37.552	  142.214	30.0																									('  37.552', '  142.214')
5480	8164		2008	7.0	23.0	15.0	26.0	 19.9	108.0	6.8	6.8		6.6					JAPAN		JAPAN:  HONSHU:  N	  39.802	  141.464	30.0	1.0	1.0			200.0	3.0		2.0	90.0	2.0	90.0	2.0	1.0	1.0			200.0	3.0		2.0			90.0	2.0	('  39.802', '  141.464')
5481	8165		2008	7.0	24.0	7.0	9.0	 30.0	10.0	5.6	5.6	5.4	5.6					CHINA		CHINA:  SICHUAN PROVINCE	  32.747	  105.542	30.0	1.0	1.0			17.0	1.0		3.0	1200.0	4.0	1200.0	4.0	1.0	1.0			17.0	1.0		3.0	1200.0	4.0			('  32.747', '  105.542')
5482	8166		2008	7.0	29.0	18.0	42.0	 15.7	15.0	5.4	5.4	5.5	5.5				6.0	USA	CA	CALIFORNIA:  LOS ANGELES	  33.953	 -117.761	150.0					8.0	1.0		1.0				1.0					8.0	1.0		1.0				1.0	('  33.953', ' -117.761')
5483	8167		2008	8.0	1.0	8.0	32.0	 43.0	7.0	5.7	5.7	5.6	5.9					CHINA		CHINA:  SICHUAN PROVINCE	  32.036	  104.722	30.0					231.0	3.0		2.0	540.0	3.0	540.0	3.0					231.0	3.0		2.0	540.0	3.0	2450.0	4.0	('  32.036', '  104.722')
5484	8168		2008	8.0	5.0	9.0	49.0	 17.2	6.0	6.0	6.0	6.0	5.9					CHINA		CHINA:  SICHUAN PROVINCE	  32.756	  105.494	30.0	4.0	1.0			29.0	1.0		1.0					4.0	1.0			29.0	1.0		1.0				1.0	('  32.756', '  105.494')
